t,x,y,z
121454076.5837911665439606,106057657.5557603687047958,95054717.5300630629062653,41210421.8945273533463478
122083277.3515590131282806,91842467.6122523248195648,106490167.0417251288890839,46167523.1506532132625580
122712478.1193268597126007,76137366.4999160915613174,116210336.8758981972932816,50381881.2361045107245445
123341678.8870946764945984,59185484.3791553974151611,124036025.0566746145486832,53775268.3367331549525261
123970879.6548625230789185,41274652.3839795663952827,129830164.5568392574787140,56286843.6748919785022736
124600080.4226303696632385,22694636.3498395644128323,133503953.7543008923530579,57879080.6657746657729149
125229281.1903981864452362,3734589.4104788806289434,134990740.6932494342327118,58524165.1766816750168800
125858481.9581660330295563,-15293049.4086876399815083,134247852.0355047881603241,58202492.8098946064710617
126487682.7259338796138763,-34059263.4739302545785904,131289411.2578792273998260,56919301.8754617497324944
127116883.4937016963958740,-52260508.0779362618923187,126175000.6968982070684433,54701727.3356685936450958
127746084.2614695429801941,-69610426.8774014562368393,118984334.7371007055044174,51584922.8899740874767303
128375285.0292373895645142,-85817004.0279436260461807,109826304.0075682252645493,47614632.0071718543767929
129004485.7970052063465118,-100604351.0935543626546860,98864880.7881532609462738,42861762.3180466890335083
129633686.5647730529308319,-113744636.9434317350387573,86293174.5710815489292145,37411439.3311513736844063
130262887.3325408995151520,-125039386.2397976070642471,72312017.1672011613845825,31350695.6101384274661541
130892088.1003087460994720,-134299920.1829423904418945,57146582.4653832763433456,24775630.8847351670265198
131521288.8680765628814697,-141379390.1426459550857544,41060338.4509818628430367,17800994.8409143909811974
132150489.6358444094657898,-146188446.1895601749420166,24321264.9971231855452061,10544248.5117177311331034
132779690.4036122560501099,-148667957.9326752424240112,7187816.8294430840760469,3116739.1285714763216674
133408891.1713800728321075,-148776691.3039292395114899,-10067247.0116529036313295,-4364527.0950671322643757
134038091.9391479194164276,-146526976.0390326380729675,-27157107.3940700031816959,-11774119.6697126589715481
134667292.7069157660007477,-141983056.0811463594436646,-43814704.3098136931657791,-18995299.6420785672962666
135296493.4746835827827454,-135228896.7868570387363434,-59796625.5569029599428177,-25923807.3143641203641891
135925694.2424514293670654,-126367639.1732937395572662,-74854940.1761491596698761,-32452850.6223323680460453
136554895.0102192759513855,-115553949.7909043133258820,-88751095.6820856183767319,-38477610.9462065994739532
137184095.7779870927333832,-102978036.6947191357612610,-101283771.4418042749166489,-43910332.7640403881669044
137813296.5457549393177032,-88833335.3024830669164658,-112281410.2969793379306793,-48678237.6555113121867180
138442497.3135227859020233,-73330273.1599190533161163,-121575224.2697250992059708,-52708157.7714647650718689
139071698.0812906324863434,-56719214.7500909343361855,-129023673.3764990270137787,-55937293.2510078251361847
139700898.8490584492683411,-39264745.0172681510448456,-134531078.9762579202651978,-58324274.3059893846511841
140330099.6168262958526611,-21218336.0909195318818092,-138029335.8083378672599792,-59841174.2592912167310715
140959300.3845941424369812,-2845039.9155900054611266,-139458493.5127033591270447,-60461348.1010782644152641
141588501.1523619592189789,15566976.1588473264127970,-138796812.7493892908096313,-60174146.2528265342116356
142217701.9201298058032990,33737449.7649610564112663,-136068874.0393691062927246,-58990935.8157122507691383
142846902.6878976523876190,51411519.5453936010599136,-131318717.7732215076684952,-56932058.9670040756464005
143476103.4556654691696167,68325481.5488092154264450,-124602871.0691966414451599,-54020859.1673670411109924
144105304.2234333157539368,84211730.4636538773775101,-116020175.4661445319652557,-50299372.4840911403298378
144734504.9912011623382568,98831276.0878637880086899,-105709054.9914822876453400,-45828823.7760352492332458
145363705.7589689791202545,111977474.5720309913158417,-93816114.3610680550336838,-40673399.5560715273022652
145992906.5267368257045746,123441927.4542963206768036,-80503114.9838424623012543,-34901803.7052555009722710
146622107.2945046722888947,133031955.2941366136074066,-65971323.2275531589984894,-28601028.6028483398258686
147251308.0622725188732147,140600861.1874456107616425,-50447930.0596052408218384,-21871069.9136283472180367
147880508.8300403356552124,146035943.8610609173774719,-34155642.7762618958950043,-14808364.6137393917888403
148509709.5978081822395325,149231935.6948901712894440,-17331237.8913557939231396,-7514139.4067088933661580
149138910.3655760288238525,150116862.2992722392082214,-240838.3025969869340770,-104118.1584845974284690
149768111.1333438456058502,148675694.4458302855491638,16843844.5772830992937088,7302423.1053899396210909
150397311.9011116921901703,144923644.0606842637062073,33668776.7623419985175133,14596154.4215140063315630
151026512.6688795387744904,138891753.6609669029712677,49972600.2122019752860069,21664951.4269984997808933
151655713.4366473555564880,130656004.6656761169433594,65481804.9929343163967133,28389310.5096847563982010
152284914.2044152021408081,120349469.8890898376703262,79942308.4536216109991074,34657948.5783601924777031
152914114.9721830487251282,108125182.5881939530372620,93130172.1277856677770615,40375063.1542046219110489
153543315.7399508655071259,94154692.2428780794143677,104825752.4077557623386383,45446189.2128309756517410
154172516.5077187120914459,78655611.0243971794843674,114818568.9123032093048096,49778714.7079820483922958
154801717.2754865586757660,61888223.9102054312825203,122941812.4615323692560196,53299803.7704072594642639
155430918.0432544052600861,44115033.0471369177103043,129067203.1500723361968994,55955316.0764187201857567
156060118.8110222220420837,25610351.8429785817861557,133082342.9041547179222107,57696734.4785298928618431
156689319.5787900686264038,6682934.2920523304492235,134903070.6120092570781708,58486021.0631274878978729
157318520.3465579152107239,-12343928.7113933395594358,134503981.1416407525539398,58312375.3331122845411301
157947721.1143257319927216,-31167476.5681944601237774,131897441.0438336879014969,57182530.4286851063370705
158576921.8820935785770416,-49487435.5727402791380882,127116292.9308883398771286,55110342.1802344694733620
159206122.6498614251613617,-66989910.5600890293717384,120231337.5746993422508240,52125070.7313950434327126
159835323.4176292419433594,-83380359.0692315697669983,111371097.9796919822692871,48283331.0696221888065338
160464524.1853970885276794,-98405152.8112337887287140,100689106.9528761208057404,43652716.8688497915863991
161093724.9531649351119995,-111827278.9466909617185593,88353388.0307094752788544,38305134.6649412289261818
161722925.7209327518939972,-123417691.2987690120935440,74567530.5079443156719208,32327831.5029886104166508
162352126.4887005984783173,-132994415.9577017724514008,59575574.1488103345036507,25827982.4654702953994274
162981327.2564684450626373,-140425997.6230485439300537,43625013.7348873466253281,18913421.4442778117954731
163610528.0242362916469574,-145603401.8503296077251434,26964596.2778420709073544,11690636.3224231041967869
164239728.7920041084289551,-148440496.0150403380393982,9867652.1043945681303740,4277751.9622315233573318
164868929.5597719550132751,-148911199.4970023632049561,-7378376.6118700606748462,-3199057.3320588842034340
165498130.3275398015975952,-147035400.7890040874481201,-24505098.3600793853402138,-10623463.1522872261703014
166127331.0953076183795929,-142850578.4489628076553345,-41255910.2320705801248550,-17885746.7805713824927807
166756531.8630754649639130,-136423505.9237082898616791,-57363155.0494885593652725,-24869516.5512750558555126
167385732.6308433115482330,-127878216.1161593049764633,-72571244.1860786229372025,-31462537.0732762403786182
168014933.3986111283302307,-117369182.6647163182497025,-86660082.5003659278154373,-37569973.9485758095979691
168644134.1663789749145508,-105056932.3969853222370148,-99428478.5094201564788818,-43105998.5588529184460640
169273334.9341468214988708,-91131411.0701768547296524,-110676411.3938041478395462,-47982903.3003905862569809
169902535.7019146382808685,-75825644.5850441455841064,-120235780.0224630087614059,-52126769.0821493566036224
170531736.4696824848651886,-59382565.0308998227119446,-127981562.1528062224388123,-55484450.9470828175544739
171160937.2374503314495087,-42038779.1446797326207161,-133807633.2058011293411255,-58010890.1062124297022820
171790138.0052181780338287,-24056575.0641320608556271,-137619177.8325393795967102,-59663583.9371686130762100
172419338.7729859948158264,-5721185.3589902138337493,-139364741.8760822415351868,-60419734.5761504098773003
173048539.5407538414001465,12693008.0963897053152323,-139035279.4471421539783478,-60276790.1574517264962196
173677740.3085216879844666,30927220.9524024650454521,-136635574.3977523148059845,-59237095.9486974030733109
174306941.0762895047664642,48704008.0965363159775734,-132189919.1841328591108322,-57309690.0765939205884933
174936141.8440573513507843,65745060.9901748076081276,-125769232.4586023986339569,-54525438.0523502156138420
175565342.6118251979351044,81801341.6464970260858536,-117479444.3700530976057053,-50931719.4138775542378426
176194543.3795930147171021,96644518.2184531837701797,-107432892.0826682150363922,-46576748.8926426768302917
176823744.1473608613014221,110038264.7380165457725525,-95766805.3813252002000809,-41518732.1077815815806389
177452944.9151287078857422,121766871.1539112478494644,-82660741.0002842843532562,-35836211.4287781268358231
178082145.6828965246677399,131658451.7980456352233887,-68316073.9833153039216995,-29617757.0365815199911594
178711346.4506643712520599,139563433.6539624333381653,-52932378.9333123788237572,-22948747.6582169122993946
179340547.2184322178363800,145337885.4401738345623016,-36734567.8880301490426064,-15925834.5785697139799595
179969747.9862000346183777,148877083.2930471599102020,-19978230.5308671481907368,-8660988.0709914769977331
180598948.7539678812026978,150128732.8402098119258881,-2922238.4859735858626664,-1267249.1202046780381352
181228149.5217357277870178,149061456.2364262044429779,14185162.1065507270395756,6149301.6820688797160983
181857350.2895035743713379,145663028.1054762601852417,31076937.7739733755588531,13473197.2736053355038166
182486551.0572713911533356,139972831.1089636981487274,47473962.2029944211244583,20581987.5760073214769363
183115751.8250392377376556,132081962.5453586578369141,63116313.1537355929613113,27362826.5666374750435352
183744952.5928070843219757,122097034.6017430126667023,77764077.2148673683404922,33713303.4429460987448692
184374153.3605749011039734,110151920.0155328065156937,91171886.2242261171340942,39526765.7669654041528702
185003354.1283427476882935,96433949.0439521819353104,103105442.4517461359500885,44700174.4202932864427567
185632554.8961105942726135,81168629.0987748354673386,113371904.7983549982309341,49150474.5279996842145920
186261755.6638784110546112,64585687.6134968698024750,121806381.5358206331729889,52807503.7644848003983498
186890956.4316462576389313,46939937.2128488346934319,128254359.5289216935634613,55603480.0292519703507423
187520157.1994141042232513,28527924.2118937820196152,132594357.5557086467742920,57484536.1889706775546074
188149357.9671819210052490,9657830.8832638487219810,134760989.4809055626392365,58423476.7341702133417130
188778558.7349497675895691,-9374838.0417769104242325,134718802.6330990195274353,58405735.0160568729043007
189407759.5027176141738892,-28262170.6767383404076099,132453684.5418275594711304,57424007.7994921877980232
190036960.2704854607582092,-46677695.8807103559374809,127997625.0150982290506363,55491490.3481293544173241
190666161.0382532775402069,-64316409.1102867424488068,121438448.8585700690746307,52647765.0528282895684242
191295361.8060211241245270,-80903336.6553400754928589,112885930.4447399079799652,48940589.4487265348434448
191924562.5737889707088470,-96167824.1681421101093292,102471656.6152318567037582,44425615.4567904844880104
192553763.3415567874908447,-109847168.8366962075233459,90372860.1862503141164780,39179694.3926181495189667
193182964.1093246340751648,-121728252.6009499430656433,76805891.5581309348344803,33298151.1120943166315556
193812164.8770924806594849,-131637852.7403917610645294,61992044.6553318798542023,26876460.8133855760097504
194441365.6448602974414825,-139418795.3621598780155182,46165253.5434939265251160,20014663.8857448212802410
195070566.4126281440258026,-144942545.4980151951313019,29593057.6031384281814098,12829474.0608662050217390
195699767.1803959906101227,-148143607.6510352194309235,12555165.4361576642841101,5443398.1512509724125266
196328967.9481638073921204,-148994012.3380825221538544,-4683392.8496667658910155,-2029638.1679864532779902
196958168.7159316539764404,-147483837.5626305639743805,-21857256.9218100830912590,-9475695.0605348031967878
197587369.4836995005607605,-143642292.4163165390491486,-38684745.0840685740113258,-16771359.5861190408468246
198216570.2514673471450806,-137558111.9680065214633942,-54899478.3017140924930573,-23800424.0455806031823158
198845771.0192351639270782,-129344543.8263219594955444,-70264837.7711923718452454,-30461613.7196280211210251
199474971.7870030105113983,-119127086.8510281443595886,-84552855.9011746346950531,-36656688.8850279226899147
200104172.5547708570957184,-107071682.9839389473199844,-97536290.0648661255836487,-42285551.1661376133561134
200733373.3225387036800385,-93387619.5265353620052338,-109023880.5000407397747040,-47265193.0003183707594872
201362574.0903064906597137,-78290528.0762698650360107,-118861080.0419556647539139,-51530037.7196636199951172
201991774.8580743372440338,-61999897.5252878889441490,-126905233.4164746999740601,-55018159.0664485916495323
202620975.6258421838283539,-44770463.6437599137425423,-133028888.3337804824113846,-57672783.0015312805771828
203250176.3936100304126740,-26877801.8143526464700699,-137151675.5322018265724182,-59459594.9219134673476219
203879377.1613778769969940,-8585602.4267004374414682,-139228997.4499548077583313,-60360565.4118069708347321
204508577.9291457235813141,9845535.0207818821072578,-139226950.2671690881252289,-60360214.9398187324404716
205137778.6969135701656342,28129942.8996652364730835,-137138127.9783289730548859,-59454198.2710656672716141
205766979.4646813571453094,45984877.8689221665263176,-133004078.9729967564344406,-57661553.7753261178731918
206396180.2324492037296295,63154969.9147120192646980,-126895086.6134004890918732,-55013705.7363316789269447
207025381.0002170503139496,79392310.5332299470901489,-118888916.2874762713909149,-51543022.8955164179205894
207654581.7679848968982697,94438539.1478074043989182,-109096946.1080408990383148,-47297259.0819943174719810
208283782.5357527434825897,108060147.0503971129655838,-97673452.2965708673000336,-42344631.9738111123442650
208912983.3035205900669098,120062547.1685904264450073,-84789744.3885471224784851,-36759818.2495046630501747
209542184.0712883770465851,130261290.7936535179615021,-70620747.6048856377601624,-30617030.0374355278909206
210171384.8390562236309052,138479294.0576283931732178,-55375988.8610248938202858,-24007240.0644109062850475
210800585.6068240702152252,144582340.4350783824920654,-39294863.4400607794523239,-17035650.2511263638734818
211429786.3745919167995453,148481565.8509519994258881,-22618077.6521743424236774,-9806370.2257246114313602
212058987.1423597633838654,150100089.7210165858268738,-5585084.5698805972933769,-2421658.5679962332360446
212688187.9101276099681854,149386118.2252769470214844,11537129.1626252494752407,5002003.9290484422817826
213317388.6778954565525055,146342300.6921944618225098,28471026.6702766790986061,12343036.2387942615896463
213946589.4456632435321808,141015660.4446396529674530,44956656.0559804216027260,19489619.4766569845378399
214575790.2134310901165009,133465271.9609880447387695,60742131.5340882614254951,26333701.7509781531989574
215204990.9811989367008209,123787534.5439945012331009,75563208.0206193327903748,32759560.3380022682249546
215834191.7489667832851410,112134741.1708976477384567,89168828.7309753149747849,38657480.5634034797549248
216463392.5167346298694611,98692111.8434418141841888,101344736.4851670563220978,43935928.3944366574287415
217092593.2845024764537811,83652483.6331403553485870,111892758.8067253232002258,48509506.2419468387961388
217721794.0522702634334564,67247205.8130663633346558,120621918.4454720020294189,52294040.2898799479007721
218350994.8200381100177765,49751573.7744550928473473,127377679.3938406556844711,55222236.6460500881075859
218980195.5878059566020966,31450762.0013464950025082,132055842.6741974949836731,57250470.9007288068532944
219609396.3555738031864166,12626870.1560033820569515,134573684.4943756163120270,58342687.0793212652206421
220238597.1233416497707367,-6411170.7676041750237346,134872196.6285869181156158,58471936.5028073117136955
220867797.8911094963550568,-25334967.6442390419542789,132944001.2456683814525604,57635402.0924994722008705
221496998.6588773429393768,-43836409.1353592351078987,128832775.4681176841259003,55853427.1078818514943123
222126199.4266451299190521,-61624637.6145634427666664,122601470.3861710727214813,53152478.6946557462215424
222755400.1944129765033722,-78401509.4062023460865021,114343042.9179918467998505,49571715.5127978175878525
223384600.9621808230876923,-93879219.1339951902627945,104203189.9241661429405212,45175331.8755436167120934
224013801.7299486696720123,-107817201.6828008294105530,92363585.4888633489608765,40043050.0782867744565010
224643002.4977165162563324,-120002772.6472990959882736,79014008.0923682600259781,34255885.8444051072001457
225272203.2654843628406525,-130233875.0018285363912582,64368761.6952461823821068,27906015.7964403331279755
225901404.0332521498203278,-138343719.1759944558143616,48682182.1448211222887039,21105199.1280858628451824
226530604.8010199964046478,-144226166.9172982573509216,32218483.8754510357975960,13968302.0730146504938602
227159805.5687878429889679,-147804026.6746052801609039,15234294.1914341002702713,6605142.5236207842826843
227789006.3365556895732880,-149019935.9373128712177277,-2001320.9350551173556596,-867812.7146271397359669
228418207.1043235361576080,-147865265.1542963981628418,-19199676.7074027769267559,-8323751.9994879728183150
229047407.8720913827419281,-144388249.6695412099361420,-36089677.2693182751536369,-15645507.3686473034322262
229676608.6398592293262482,-138657259.8473308682441711,-52421176.3606019988656044,-22725990.8350552171468735
230305809.4076270163059235,-130760590.1855878084897995,-67943249.7124476432800293,-29455987.0823760516941547
230935010.1753948628902435,-120836863.4624782204627991,-82406577.2147690951824188,-35725947.1374797448515892
231564210.9431627094745636,-109064439.2905233800411224,-95600014.4660898000001907,-41445273.2863176092505455
232193411.7109305560588837,-95627553.8426346778869629,-107340091.7799577713012695,-46535475.8554120436310768
232822612.4786984026432037,-80725531.0776088386774063,-117449976.6460954695940018,-50918888.1478794813156128
233451813.2464662492275238,-64600620.1485931426286697,-125772495.1388241201639175,-54526424.9989259317517281
234081014.0142340362071991,-47511308.6357388570904732,-132198888.6945722401142120,-57312250.9923096373677254
234710214.7820018827915192,-29707233.5704715698957443,-136647793.5003872811794281,-59241654.9008035659790039
235339415.5497697293758392,-11447465.0786111876368523,-139047835.2817052900791168,-60282283.3944031372666359
235968616.3175375759601593,6979751.5569799598306417,-139360713.4237688481807709,-60417296.5636235475540161
236597817.0853054225444794,25293886.1719066761434078,-137596890.9366211593151093,-59652669.8949965238571167
237227017.8530732691287994,43235563.7737485542893410,-133788648.5189752578735352,-58002361.5425810292363167
237856218.6208411157131195,60540920.7227414846420288,-127979418.8664353191852570,-55483666.2405953854322433
238485419.3886089026927948,76935347.6242315620183945,-120253462.3464821130037308,-52133610.2782349660992622
239114620.1563767492771149,92172871.7676172703504562,-110736214.5234337151050568,-48007892.5603901445865631
239743820.9241445958614349,106037586.5449523329734802,-99565675.2454593628644943,-43165683.2256070673465729
240373021.6919124424457550,118313990.1450544595718384,-86891112.2334068268537521,-37670373.1888604238629341
241002222.4596802890300751,128797077.4006153941154480,-72903153.5179098248481750,-31605689.9872885905206203
241631423.2274481356143951,137326600.5385913848876953,-57819767.6670419424772263,-25067116.1345533132553101
242260623.9952159225940704,143777385.4840983748435974,-41859274.3918721079826355,-18148104.3665690869092941
242889824.7629837691783905,148030385.6031260192394257,-25249727.1086892485618591,-10946707.7422774601727724
243519025.5307516157627106,149997702.9104871153831482,-8252277.2241951245814562,-3577552.2925831023603678
244148226.2985194623470306,149645839.3443450629711151,8863666.7378489449620247,3842068.3400089964270592
244777427.0662873089313507,146976056.7539697885513306,25843167.9083101004362106,11203155.8078749496489763
245406627.8340551555156708,142001377.6481082141399384,42426388.5162175893783569,18393182.2137354314327240
246035828.6018230020999908,134780797.5586277544498444,58337534.3111254423856735,25291134.4972537681460381
246665029.3695907890796661,125428132.3194100707769394,73315441.9390908479690552,31783870.3741258755326271
247294230.1373586356639862,114083759.2662222087383270,87129186.1893189549446106,37772831.6642080545425415
247923430.9051264822483063,100902016.2579521387815475,99551418.6320910751819611,43158861.7728381305932999
248552631.6728943288326263,86086421.6871279627084732,110361547.0474269837141037,47845105.7391280233860016
249181832.4406621754169464,69883370.0948816090822220,119376437.4177110940217972,51752840.0988578349351883
249811033.2084300220012665,52547836.2030221298336983,126455420.8475840091705322,54822340.9927832260727882
250440233.9761978089809418,34343975.9109052717685699,131470497.9744079858064651,56996950.7569100186228752
251069434.7439656555652618,15573841.9841497894376516,134321490.5881564617156982,58232441.6104383617639542
251698635.5117335021495819,-3442143.1304336432367563,134961551.4287513196468353,58509680.1892796158790588
252327836.2795013487339020,-22400337.8855471909046173,133388431.4940769374370575,57828381.9193356186151505
252957037.0472691953182220,-40999305.9493166506290436,129616643.0864963680505753,56193353.6122094765305519
253586237.8150370419025421,-58921844.0944833531975746,123699721.4421552270650864,53627547.5037244260311127
254215438.5828048884868622,-75863546.4821598231792450,115746709.5586635917425156,50179723.3594693019986153
254844639.3505726754665375,-91561137.0783910751342773,105899118.7297605574131012,45911203.0711707025766373
255473840.1183405220508575,-105765716.2315972298383713,94310636.7821980118751526,40887110.7220846861600876
256103040.8861083686351776,-118236118.3573016971349716,81171655.4059728384017944,35190305.4079207032918930
256732241.6538762152194977,-128771468.4861708581447601,66715172.8312989026308060,28923307.0188521109521389
257361442.4216440618038177,-137225057.5794946551322937,51183123.2960029169917107,22190276.8298916704952717
257990643.1894119083881378,-143470424.4560750126838684,34818458.3061092570424080,15095297.4037160556763411
258619843.9571796953678131,-147404691.0001676380634308,17888622.9674080759286880,7755164.3460071161389351
259249044.7249475419521332,-148980735.9189448058605194,681060.1991543784970418,295695.1054847619961947
259878245.4927153885364532,-148202281.5908647477626801,-16533880.6752621307969093,-7167148.4802572140470147
260507446.2604832351207733,-145090307.8092582225799561,-33496461.4597617089748383,-14521538.6750138085335493
261136647.0282510817050934,-139694765.8456467688083649,-49937233.5884738788008690,-21649403.5838852971792221
261765847.7960189282894135,-132122821.7728367745876312,-65591218.7443388253450394,-28435254.5202726535499096
262395048.5637867748737335,-122515719.5089313834905624,-80230178.6295976489782333,-34781621.4295205101370811
263024249.3315545618534088,-111022939.4386122971773148,-93643629.6666307151317596,-40597447.8818172514438629
263653450.0993224084377289,-97820780.5567063689231873,-105623450.1858710050582886,-45791043.3006674870848656
264282650.8670902550220490,-83133028.9785513728857040,-115986726.9162957817316055,-50283242.1054668352007866
264911851.6348581016063690,-67194545.9907668977975845,-124596365.3508303761482239,-54016015.9925087392330170
265541052.4026259481906891,-50237873.7372837513685226,-131334469.6483421921730042,-56937843.6375101730227470
266170253.1703937947750092,-32516830.8050667829811573,-136093673.9727084934711456,-59000774.0220426470041275
266799453.9381615817546844,-14315601.6529010329395533,-138806382.0830654799938202,-60176358.6250142753124237
267428654.7059294283390045,4093259.6152465343475342,-139449812.9522239565849304,-60455797.4951326027512550
268057855.4736972749233246,22448711.6204001344740391,-138017405.8029344379901886,-59835297.6378334388136864
268687056.2414650917053223,40475233.6201366707682610,-134518501.9938863813877106,-58317849.8212167695164680
269316257.0092329978942871,57888502.7893641814589500,-129009583.4946152716875076,-55929325.4126930609345436
269945457.7770007848739624,74434564.8643962144851685,-121583404.8487102091312408,-52710513.4706518501043320
270574658.5447686910629272,89877925.7296727150678635,-112343056.9681669026613235,-48704768.0331719517707825
271203859.3125364780426025,103976742.7205086946487427,-101410981.2616873532533646,-43964699.1600020676851273
271833060.0803042650222778,116503797.0935390442609787,-88955969.4501522332429886,-38565084.9521731734275818
272462260.8480721712112427,127275665.3525190800428391,-75169306.3921208381652832,-32588859.6648708954453468
273091461.6158399581909180,136131931.3153187632560730,-60244426.1866329237818718,-26118378.7799547053873539
273720662.3836078643798828,142915866.3796726763248444,-44394927.8028522804379463,-19246481.6827446483075619
274349863.1513756513595581,147507278.3329163491725922,-27870847.5490603707730770,-12083045.7277840878814459
274979063.9191434383392334,149837118.3522166907787323,-10926955.8762527052313089,-4737974.5017818678170443
275608264.6869113445281982,149860649.2026647925376892,6190375.1016744738444686,2683306.4669701568782330
276237465.4546791315078735,147547736.8030824363231659,23218352.2780218571424484,10065961.6121657416224480
276866666.2224470376968384,142920374.5031571686267853,39876646.4742475748062134,17287388.3997760042548180
277495866.9902148246765137,136051185.5564887821674347,55900906.4990452751517296,24233993.6217820905148983
278125067.7579827308654785,127032975.8369072377681732,71047453.7238330394029617,30801105.3914364986121655
278754268.5257505178451538,115981263.3401111364364624,85065598.6730876863002777,36878667.1125925257802010
279383469.2935183048248291,103067469.9952639639377594,97712075.2047409713268280,42360728.1652996316552162
280012670.0612862110137939,88502508.9948454052209854,108780505.0096578449010849,47159139.7116328701376915
280641870.8290539979934692,72505462.6760307699441910,118096160.3543453663587570,51198478.3269184604287148
281271071.5968219041824341,55318587.4689422622323036,125490144.9272862225770950,54403982.6515782251954079
281900272.3645896911621094,37228590.5610829070210457,130825266.5020841062068939,56716323.9664141833782196
282529473.1323575973510742,18538823.7351654730737209,134016516.5530273467302322,58100072.2508813291788101
283158673.9001253843307495,-458655.0691775501472875,135014586.4257949292659760,58533437.3951063528656960
283787874.6678931713104248,-19457630.2243748120963573,133786372.1631025969982147,58000683.4936425238847733
284417075.4356610774993896,-38131707.5430814176797867,130345435.5476052761077881,56508416.1941414996981621
285046276.2034288644790649,-56168140.6066000163555145,124760326.9197634160518646,54087628.4602720141410828
285675476.9711967706680298,-73286364.6538353860378265,117127426.0727972537279129,50779028.0719067156314850
286304677.7389645576477051,-89205857.4535498470067978,107561496.6393010467290878,46631401.7757832854986191
286933878.5067324638366699,-103654027.0567556917667389,96224250.2829359620809555,41716021.0896748229861259
287563079.2745002508163452,-116400011.5090698748826981,83319867.8381552547216415,36122272.7309584766626358
288192280.0422680377960205,-127257919.5245376080274582,69061250.4152378737926483,29940954.3376826830208302
288821480.8100359439849854,-136053444.7075598239898682,53673166.3977647498250008,23269122.0925925560295582
289450681.5778037309646606,-142641744.0849784910678864,37414887.9567216709256172,16220584.9139639027416706
290079882.3455716371536255,-146936096.4917966723442078,20564510.2187464460730553,8916158.8109416551887989
290709083.1133394241333008,-148893141.2982228398323059,3385856.1400040984153748,1468625.7478261955548078
291338283.8811072111129761,-148484985.1338308155536652,-13855663.8319662809371948,-6006716.3010382978245616
291967484.6488751173019409,-145723035.1176708340644836,-30878059.7020895965397358,-13386204.6055483967065811
292596685.4166429042816162,-140677968.0558286011219025,-47407039.4790702313184738,-20551388.5840004533529282
293225886.1844108104705811,-133449205.5490150451660156,-63200482.2428258433938026,-27398650.7088940329849720
293855086.9521785974502563,-124148583.8105036169290543,-78023174.9038767814636230,-33825233.5793697237968445
294484287.7199465036392212,-112926853.6104285269975662,-91640041.8189567178487778,-39728058.2247798070311546
295113488.4877142906188965,-99982361.2548068612813950,-103846128.7808923572301865,-45019380.9852415323257446
295742689.2554820775985718,-85521344.2733129858970642,-114476537.9912597835063934,-49628544.2491006627678871
296371890.0232499837875366,-69756145.0259471684694290,-123377661.8583761900663376,-53487758.2802157700061798
297001090.7910177707672119,-52931578.6226225197315216,-130408797.9510143399238586,-56535325.6902509555220604
297630291.5587856769561768,-35320288.8412213027477264,-135474231.7424588799476624,-58731280.7813044115900993
298259492.3265534639358521,-17182603.6935422085225582,-138516405.6412131488323212,-60050852.5249793827533722
298888693.0943213701248169,1221692.4331078066024929,-139489803.6683886349201202,-60472906.4071330130100250
299517893.8620891571044922,19609904.3760614804923534,-138370800.3688245713710785,-59987131.6695858910679817
300147094.6298569440841675,37695174.2193289697170258,-135187019.3534161448478699,-58607121.2882499769330025
300776295.3976248502731323,55218709.2077936753630638,-129995490.0673615187406540,-56357143.8482240214943886
301405496.1653926372528076,71928247.3766602277755737,-122863581.6568327695131302,-53265032.1005826368927956
302034696.9331605434417725,87560513.5944442600011826,-113886342.3239419758319855,-49372599.5846659839153290
302663897.7009283304214478,101872323.9361151605844498,-103207453.7120015174150467,-44743493.1310905814170837
303293098.4686962366104126,114658937.2723864018917084,-90987215.5906164199113846,-39446235.8250250890851021
303922299.2364640235900879,125727407.6423885226249695,-77392504.5892267674207687,-33552069.7957038395106792
304551500.0042318105697632,134888019.1044021546840668,-62619804.9116955474019051,-27147358.8353773579001427
305180700.7719997167587280,141992714.5117755532264709,-46902614.3820935934782028,-20334152.1732476316392422
305809901.5397675037384033,146937001.4154837131500244,-30475639.6307241655886173,-13212904.6681347880512476
306439102.3075354099273682,149632152.8959761857986450,-13573874.8846677821129560,-5884882.7935542920604348
307068303.0753031969070435,150008018.5448363125324249,3541898.3208006303757429,1535341.2820454556494951
307697503.8430709838867188,148050892.1876940429210663,20593951.4446220174431801,8927220.6430283505469561
308326704.6108388900756836,143789681.6180863082408905,37320819.6752629876136780,16178805.3766641858965158
308955905.3786066770553589,137269723.4061997234821320,53469777.9380271509289742,23180489.4383724108338356
309585106.1463745832443237,128567580.0659043341875076,68773303.6961398422718048,29814775.1973637901246548
310214306.9141423702239990,117819479.8662609905004501,82972816.3702545315027237,35970085.9139581620693207
310843507.6819102764129639,105194934.3326805233955383,95843939.6816441714763641,41550432.9369649663567543
311472708.4496780633926392,90874283.1255618482828140,107181049.8417269140481949,46465936.0814137011766434
312101909.2174458503723145,75073536.8970732837915421,116780270.7359776645898819,50627020.3216909989714622
312731109.9852137565612793,58056529.9785669967532158,124472400.2107017487287521,53961387.3656435683369637
313360310.7529815435409546,40100851.6987893059849739,130136379.8257017582654953,56417513.9037615135312080
313989511.5207494497299194,21481743.2106338590383530,133676272.6609849631786346,57952490.5632069036364555
