t,x,y,z
-69822956.8176313936710358,0.0000000000000000,0.0000000000000000,0.0000000000000000
-69193756.0498635619878769,0.0000000000000000,0.0000000000000000,0.0000000000000000
-68564555.2820957154035568,0.0000000000000000,0.0000000000000000,0.0000000000000000
-67935354.5143278837203979,0.0000000000000000,0.0000000000000000,0.0000000000000000
-67306153.7465600371360779,0.0000000000000000,0.0000000000000000,0.0000000000000000
-66676952.9787922054529190,0.0000000000000000,0.0000000000000000,0.0000000000000000
-66047752.2110243663191795,0.0000000000000000,0.0000000000000000,0.0000000000000000
-65418551.4432565346360207,0.0000000000000000,0.0000000000000000,0.0000000000000000
-64789350.6754886955022812,0.0000000000000000,0.0000000000000000,0.0000000000000000
-64160149.9077208563685417,0.0000000000000000,0.0000000000000000,0.0000000000000000
-63530949.1399530172348022,0.0000000000000000,0.0000000000000000,0.0000000000000000
-62901748.3721851855516434,0.0000000000000000,0.0000000000000000,0.0000000000000000
-62272547.6044173464179039,0.0000000000000000,0.0000000000000000,0.0000000000000000
-61643346.8366495072841644,0.0000000000000000,0.0000000000000000,0.0000000000000000
-61014146.0688816681504250,0.0000000000000000,0.0000000000000000,0.0000000000000000
-60384945.3011138290166855,0.0000000000000000,0.0000000000000000,0.0000000000000000
-59755744.5333459973335266,0.0000000000000000,0.0000000000000000,0.0000000000000000
-59126543.7655781581997871,0.0000000000000000,0.0000000000000000,0.0000000000000000
-58497342.9978103190660477,0.0000000000000000,0.0000000000000000,0.0000000000000000
-57868142.2300424873828888,0.0000000000000000,0.0000000000000000,0.0000000000000000
-57238941.4622746482491493,0.0000000000000000,0.0000000000000000,0.0000000000000000
-56609740.6945068091154099,0.0000000000000000,0.0000000000000000,0.0000000000000000
-55980539.9267389699816704,0.0000000000000000,0.0000000000000000,0.0000000000000000
-55351339.1589711308479309,0.0000000000000000,0.0000000000000000,0.0000000000000000
-54722138.3912032991647720,0.0000000000000000,0.0000000000000000,0.0000000000000000
-54092937.6234354600310326,0.0000000000000000,0.0000000000000000,0.0000000000000000
-53463736.8556676208972931,0.0000000000000000,0.0000000000000000,0.0000000000000000
-52834536.0878997892141342,0.0000000000000000,0.0000000000000000,0.0000000000000000
-52205335.3201319426298141,0.0000000000000000,0.0000000000000000,0.0000000000000000
-51576134.5523641109466553,0.0000000000000000,0.0000000000000000,0.0000000000000000
-50946933.7845962718129158,0.0000000000000000,0.0000000000000000,0.0000000000000000
-50317733.0168284326791763,0.0000000000000000,0.0000000000000000,0.0000000000000000
-49688532.2490606009960175,0.0000000000000000,0.0000000000000000,0.0000000000000000
-49059331.4812927544116974,0.0000000000000000,0.0000000000000000,0.0000000000000000
-48430130.7135249227285385,0.0000000000000000,0.0000000000000000,0.0000000000000000
-47800929.9457570835947990,0.0000000000000000,0.0000000000000000,0.0000000000000000
-47171729.1779892444610596,0.0000000000000000,0.0000000000000000,0.0000000000000000
-46542528.4102214127779007,0.0000000000000000,0.0000000000000000,0.0000000000000000
-45913327.6424535736441612,0.0000000000000000,0.0000000000000000,0.0000000000000000
-45284126.8746857345104218,0.0000000000000000,0.0000000000000000,0.0000000000000000
-44654926.1069179028272629,0.0000000000000000,0.0000000000000000,0.0000000000000000
-44025725.3391500562429428,0.0000000000000000,0.0000000000000000,0.0000000000000000
-43396524.5713822245597839,0.0000000000000000,0.0000000000000000,0.0000000000000000
-42767323.8036143854260445,0.0000000000000000,0.0000000000000000,0.0000000000000000
-42138123.0358465462923050,0.0000000000000000,0.0000000000000000,0.0000000000000000
-41508922.2680787146091461,0.0000000000000000,0.0000000000000000,0.0000000000000000
-40879721.5003108754754066,0.0000000000000000,0.0000000000000000,0.0000000000000000
-40250520.7325430363416672,0.0000000000000000,0.0000000000000000,0.0000000000000000
-39621319.9647751972079277,0.0000000000000000,0.0000000000000000,0.0000000000000000
-38992119.1970073580741882,0.0000000000000000,0.0000000000000000,0.0000000000000000
-38362918.4292395263910294,0.0000000000000000,0.0000000000000000,0.0000000000000000
-37733717.6614716872572899,0.0000000000000000,0.0000000000000000,0.0000000000000000
-37104516.8937038481235504,0.0000000000000000,0.0000000000000000,0.0000000000000000
-36475316.1259360164403915,0.0000000000000000,0.0000000000000000,0.0000000000000000
-35846115.3581681773066521,0.0000000000000000,0.0000000000000000,0.0000000000000000
-35216914.5904003381729126,0.0000000000000000,0.0000000000000000,0.0000000000000000
-34587713.8226324990391731,0.0000000000000000,0.0000000000000000,0.0000000000000000
-33958513.0548646599054337,0.0000000000000000,0.0000000000000000,0.0000000000000000
-33329312.2870968282222748,0.0000000000000000,0.0000000000000000,0.0000000000000000
-32700111.5193289890885353,0.0000000000000000,0.0000000000000000,0.0000000000000000
-32070910.7515611499547958,0.0000000000000000,0.0000000000000000,0.0000000000000000
-31441709.9837933108210564,0.0000000000000000,0.0000000000000000,0.0000000000000000
-30812509.2160254791378975,0.0000000000000000,0.0000000000000000,0.0000000000000000
-30183308.4482576400041580,0.0000000000000000,0.0000000000000000,0.0000000000000000
-29554107.6804898008704185,0.0000000000000000,0.0000000000000000,0.0000000000000000
-28924906.9127219617366791,0.0000000000000000,0.0000000000000000,0.0000000000000000
-28295706.1449541226029396,0.0000000000000000,0.0000000000000000,0.0000000000000000
-27666505.3771862909197807,0.0000000000000000,0.0000000000000000,0.0000000000000000
-27037304.6094184517860413,0.0000000000000000,0.0000000000000000,0.0000000000000000
-26408103.8416506126523018,0.0000000000000000,0.0000000000000000,0.0000000000000000
-25778903.0738827735185623,0.0000000000000000,0.0000000000000000,0.0000000000000000
-25149702.3061149418354034,0.0000000000000000,0.0000000000000000,0.0000000000000000
-24520501.5383471027016640,0.0000000000000000,0.0000000000000000,0.0000000000000000
-23891300.7705792635679245,0.0000000000000000,0.0000000000000000,0.0000000000000000
-23262100.0028114244341850,0.0000000000000000,0.0000000000000000,0.0000000000000000
-22632899.2350435927510262,0.0000000000000000,0.0000000000000000,0.0000000000000000
-22003698.4672757536172867,0.0000000000000000,0.0000000000000000,0.0000000000000000
-21374497.6995079144835472,0.0000000000000000,0.0000000000000000,0.0000000000000000
-20745296.9317400753498077,0.0000000000000000,0.0000000000000000,0.0000000000000000
-20116096.1639722436666489,0.0000000000000000,0.0000000000000000,0.0000000000000000
-19486895.3962044045329094,0.0000000000000000,0.0000000000000000,0.0000000000000000
-18857694.6284365653991699,0.0000000000000000,0.0000000000000000,0.0000000000000000
-18228493.8606687262654305,0.0000000000000000,0.0000000000000000,0.0000000000000000
-17599293.0929008871316910,0.0000000000000000,0.0000000000000000,0.0000000000000000
-16970092.3251330554485321,0.0000000000000000,0.0000000000000000,0.0000000000000000
-16340891.5573652163147926,0.0000000000000000,0.0000000000000000,0.0000000000000000
-15711690.7895973771810532,0.0000000000000000,0.0000000000000000,0.0000000000000000
-15082490.0218295380473137,0.0000000000000000,0.0000000000000000,0.0000000000000000
-14453289.2540617063641548,0.0000000000000000,0.0000000000000000,0.0000000000000000
-13824088.4862938672304153,0.0000000000000000,0.0000000000000000,0.0000000000000000
-13194887.7185260280966759,0.0000000000000000,0.0000000000000000,0.0000000000000000
-12565686.9507581889629364,0.0000000000000000,0.0000000000000000,0.0000000000000000
-11936486.1829903572797775,0.0000000000000000,0.0000000000000000,0.0000000000000000
-11307285.4152225181460381,0.0000000000000000,0.0000000000000000,0.0000000000000000
-10678084.6474546790122986,0.0000000000000000,0.0000000000000000,0.0000000000000000
-10048883.8796868398785591,0.0000000000000000,0.0000000000000000,0.0000000000000000
